Number;Content Curator;Type;ID entities;Owner entities;Act;Warn (link);Date;Time (optional);Reason or other comments;Network;Sum
3798;lyazufey1812;Video\10;https://play.joystream.org/video/3297;Все про футбол;Accepted;;22.07.2021;;;;1
3799;lyazufey1812;Video\10;https://play.joystream.org/video/3329;Все про футбол;Accepted;;22.07.2021;;;;1
3800;lyazufey1812;Video\10;https://play.joystream.org/video/3330;Все про футбол;Accepted;;22.07.2021;;;;1
3801;lyazufey1812;Video\10;https://play.joystream.org/video/3318;Crypto;Accepted;;22.07.2021;;;;1
3802;lyazufey1812;Video\10;https://play.joystream.org/video/3321;Kay Lee;Accepted;;22.07.2021;;;;1
3803;lyazufey1812;Video\10;https://play.joystream.org/video/3322;landeros;Accepted;;22.07.2021;;;;1
3804;lyazufey1812;Video\10;https://play.joystream.org/video/3319;Все про футбол;Accepted;;22.07.2021;;;;1
3805;lyazufey1812;Video\10;https://play.joystream.org/video/3355;Crypto;Accepted;;22.07.2021;;;;1
3806;lyazufey1812;Video\10;https://play.joystream.org/video/3333;Crypto;Accepted;;22.07.2021;;;;1
3807;lyazufey1812;Video\10;https://play.joystream.org/video/3356;Crypto;Accepted;;22.07.2021;;;;1
3808;lyazufey1812;Video\10;https://play.joystream.org/video/3522;Невкусная паста;None;;22.07.2021;;does not play;;1
3809;lyazufey1812;Video\10;https://play.joystream.org/video/3375;Автобот;Accepted;;22.07.2021;;;;1
3810;prontera;Video\10;https://play.joystream.org/video/3328;Все про футбол;None;;22.07.2021;;does not play;;1
3811;prontera;Video\10;https://play.joystream.org/video/3324;Crypto;Accepted;;22.07.2021;;;;1
3812;prontera;Video\10;https://play.joystream.org/video/3326;landeros;Accepted;;22.07.2021;;;;1
3813;prontera;Video\10;https://play.joystream.org/video/3325;Crypto;None;;22.07.2021;;does not play;;1
3814;prontera;Video\10;https://play.joystream.org/video/3323;Crypto;Accepted;;22.07.2021;;;;1
3815;prontera;Video\10;https://play.joystream.org/video/3335;Crypto;Accepted;;22.07.2021;;;;1
3816;prontera;Video\10;https://play.joystream.org/video/3334;Crypto;Accepted;;22.07.2021;;;;1
3817;prontera;Video\10;https://play.joystream.org/video/3332;Crypto;Accepted;;22.07.2021;;;;1
3818;prontera;Video\10;https://play.joystream.org/video/3336;Все про футбол;Accepted;;22.07.2021;;;;1
3819;prontera;Video\10;https://play.joystream.org/video/3337;Crypto;Accepted;;22.07.2021;;;;1
3820;prontera;Video\10;https://play.joystream.org/video/3338;Все про футбол;Accepted;;22.07.2021;;;;1
3821;prontera;Video\10;https://play.joystream.org/video/3340;Crypto;Accepted;;22.07.2021;;;;1
3822;prontera;Video\10;https://play.joystream.org/video/3342;Crypto;None;;22.07.2021;;does not play;;1
3823;prontera;Video\10;https://play.joystream.org/video/3345;Crypto;Accepted;;22.07.2021;;;;1
3824;prontera;Video\10;https://play.joystream.org/video/3523;Nastya Jackson;Accepted;;22.07.2021;;;;1
3825;prontera;Video\10;https://play.joystream.org/video/3346;Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3826;prontera;Video\10;https://play.joystream.org/video/3343;Crypto;Accepted;;22.07.2021;;;;1
3827;prontera;Video\10;https://play.joystream.org/video/3362;Crypto;Accepted;;22.07.2021;;;;1
3828;prontera;Video\10;https://play.joystream.org/video/3376;Polkadot;Accepted;;22.07.2021;;;;1
3829;prontera;Video\10;https://play.joystream.org/video/3524;Невкусная паста;Accepted;;22.07.2021;;;;1
3830;prontera;Video\10;https://play.joystream.org/video/3525;avtotop;Accepted;;22.07.2021;;;;1
3831;prontera;Video\10;https://play.joystream.org/video/3351;Crypto;None;;22.07.2021;;does not play;;1
3832;prontera;Video\10;https://play.joystream.org/video/3349;Crypto;Accepted;;22.07.2021;;;;1
3833;prontera;Video\10;https://play.joystream.org/video/3348;Crypto;Accepted;;22.07.2021;;;;1
3834;prontera;Video\10;https://play.joystream.org/video/3350;Crypto;None;;22.07.2021;;does not play;;1
3835;prontera;Video\10;https://play.joystream.org/video/3395;Kay Lee;Accepted;;22.07.2021;;;;1
3836;prontera;Video\10;https://play.joystream.org/video/3377;Автобот;Accepted;;22.07.2021;;;;1
3837;prontera;Video\10;https://play.joystream.org/video/3378;Polkadot;Accepted;;22.07.2021;;;;1
3838;prontera;Video\10;https://play.joystream.org/video/3408;Crypto;Accepted;;22.07.2021;;;;1
3839;prontera;Video\10;https://play.joystream.org/video/3352;Crypto;Accepted;;22.07.2021;;;;1
3840;prontera;Video\10;https://play.joystream.org/video/3357;Crypto;Accepted;;22.07.2021;;;;1
3841;prontera;Video\10;https://play.joystream.org/video/3358;Crypto;Accepted;;22.07.2021;;;;1
3842;prontera;Video\10;https://play.joystream.org/video/3359;Crypto;Accepted;;22.07.2021;;;;1
3843;prontera;Video\10;https://play.joystream.org/video/3365;Crypto;Accepted;;22.07.2021;;;;1
3844;prontera;Video\10;https://play.joystream.org/video/3428;avtotop;Accepted;;22.07.2021;;;;1
3845;prontera;Video\10;https://play.joystream.org/video/3527;Nastya Jackson;Accepted;;22.07.2021;;;;1
3846;prontera;Video\10;https://play.joystream.org/video/3360;Crypto;Accepted;;22.07.2021;;;;1
3847;prontera;Video\10;https://play.joystream.org/video/3361;Crypto;None;;22.07.2021;;does not play;;1
3848;prontera;Video\10;https://play.joystream.org/video/3363;Crypto;Accepted;;22.07.2021;;;;1
3849;prontera;Video\10;https://play.joystream.org/video/3364;Crypto;Accepted;;22.07.2021;;;;1
3850;prontera;Video\10;https://play.joystream.org/video/3368;Crypto;Accepted;;22.07.2021;;;;1
3851;prontera;Video\10;https://play.joystream.org/video/3431;Приколы;Accepted;;22.07.2021;;;;1
3852;prontera;Video\10;https://play.joystream.org/video/3379;Автобот;Accepted;;22.07.2021;;;;1
3853;prontera;Video\10;https://play.joystream.org/video/3399;Crypto;None;;22.07.2021;;does not play;;1
3854;prontera;Video\10;https://play.joystream.org/video/3526;Coctails culture;Accepted;;22.07.2021;;;;1
3855;prontera;Video\10;https://play.joystream.org/video/3528;china;Accepted;;22.07.2021;;;;1
3856;prontera;Video\10;https://play.joystream.org/video/3549;china;Accepted;;22.07.2021;;;;1
3857;prontera;Video\10;https://play.joystream.org/video/3529;Coctails culture;Accepted;;22.07.2021;;;;1
3858;prontera;Video\10;https://play.joystream.org/video/3548;china;Accepted;;22.07.2021;;;;1
3859;prontera;Video\10;https://play.joystream.org/video/3565;Все про футбол;Accepted;;22.07.2021;;;;1
3860;prontera;Video\10;https://play.joystream.org/video/3366;Crypto;Accepted;;22.07.2021;;;;1
3861;IgreX;Video\10;https://play.joystream.org/video/3354;Rocket Star;Accepted;;22.07.2021;;;;1
3862;IgreX;Video\10;https://play.joystream.org/video/3392;Crypto;Accepted;;22.07.2021;;;;1
3863;IgreX;Video\10;https://play.joystream.org/video/3393;Crypto;Accepted;;22.07.2021;;;;1
3864;IgreX;Video\10;https://play.joystream.org/video/3396;Crypto;Accepted;;22.07.2021;;;;1
3865;IgreX;Video\10;https://play.joystream.org/video/3533;Coctails culture;Accepted;;22.07.2021;;;;1
3866;IgreX;Video\10;https://play.joystream.org/video/3404;Kay Lee;Accepted;;22.07.2021;;;;1
3867;IgreX;Video\10;https://play.joystream.org/video/3442;;None;;22.07.2021;;Not found;;1
3868;IgreX;Video\10;https://play.joystream.org/video/3441;Приколы;Accepted;;22.07.2021;;;;1
3869;IgreX;Video\10;https://play.joystream.org/video/3443;Приколы;Accepted;;22.07.2021;;Adv;;1
3870;IgreX;Video\10;https://play.joystream.org/video/3534;china;Warn;https://testnet.joystream.org/#/forum/threads/329?page=9&replyIdx=86;22.07.2021;;Duplicate with https://play.joystream.org/video/3471;;1
3871;mmsaww;Video\10;https://play.joystream.org/video/3532;avtotop;Accepted;;22.07.2021;;;;1
3872;mmsaww;Video\10;https://play.joystream.org/video/3535;Coctails culture;Accepted;;22.07.2021;;;;1
3873;mmsaww;Video\10;https://play.joystream.org/video/3556;Принципы;Accepted;;22.07.2021;;;;1
3874;mmsaww;Video\10;https://play.joystream.org/video/3397;Crypto;Accepted;;22.07.2021;;;;1
3875;mmsaww;Video\10;https://play.joystream.org/video/3400;Crypto;Accepted;;22.07.2021;;;;1
3876;mmsaww;Video\10;https://play.joystream.org/video/3398;Crypto;Accepted;;22.07.2021;;;;1
3877;mmsaww;Video\10;https://play.joystream.org/video/3401;avtotop;Accepted;;22.07.2021;;;;1
3878;mmsaww;Video\10;https://play.joystream.org/video/3402;Crypto;Accepted;;22.07.2021;;;;1
3879;mmsaww;Video\10;https://play.joystream.org/video/3403;Crypto;Accepted;;22.07.2021;;;;1
3880;mmsaww;Video\10;https://play.joystream.org/video/3446;приколы;Accepted;;22.07.2021;;does not play (The media could not be loaded, either because the server or network failed or because the format is not supported.);;1
3881;mmsaww;Video\10;https://play.joystream.org/video/3447;Polkadot;Accepted;;22.07.2021;;;;1
3882;mmsaww;Video\10;https://play.joystream.org/video/3412;Crypto;Accepted;;22.07.2021;;;;1
3883;mmsaww;Video\10;https://play.joystream.org/video/3410;Crypto;Accepted;;22.07.2021;;;;1
3884;mmsaww;Video\10;https://play.joystream.org/video/3411;Crypto;Accepted;;22.07.2021;;;;1
3885;mmsaww;Video\10;https://play.joystream.org/video/3409;Crypto;Accepted;;22.07.2021;;;;1
3886;mmsaww;Video\10;https://play.joystream.org/video/3413;Crypto;Accepted;;22.07.2021;;;;1
3887;mmsaww;Video\10;https://play.joystream.org/video/3448;приколы;Accepted;;22.07.2021;;;;1
3888;mmsaww;Video\10;https://play.joystream.org/video/3449;приколы;Accepted;;22.07.2021;;;;1
3889;mmsaww;Video\10;https://play.joystream.org/video/3582;Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3890;mmsaww;Video\10;https://play.joystream.org/video/3567;Все про футбол;None;;22.07.2021;;;;1
3891;oiclid#4024;Video\10;https://play.joystream.org/video/3414;Crypto;Accepted;;22.07.2021;;;;1
3892;oiclid#4024;Video\10;https://play.joystream.org/video/3415;Crypto;Accepted;;22.07.2021;;;;1
3893;oiclid#4024;Video\10;https://play.joystream.org/video/3416;Crypto;Accepted;;22.07.2021;;;;1
3894;oiclid#4024;Video\10;https://play.joystream.org/video/3417;Crypto;Accepted;;22.07.2021;;;;1
3895;oiclid#4024;Video\10;https://play.joystream.org/video/3453;Приколы;Accepted;;22.07.2021;;;;1
3896;oiclid#4024;Video\10;https://play.joystream.org/video/3451;Приколы;Warn;https://testnet.joystream.org/#/forum/threads/329?replyIdx=87&page=9;22.07.2021;;does not play;;1
3897;oiclid#4024;Video\10;https://play.joystream.org/video/3450;Polkadot;Accepted;;22.07.2021;;;;1
3898;oiclid#4024;Video\10;https://play.joystream.org/video/3452;Приколы;Accepted;;22.07.2021;;;;1
3899;oiclid#4024;Video\10;https://play.joystream.org/video/3454;Приколы;None;;22.07.2021;;;;1
3900;prontera;Video\10;https://play.joystream.org/video/3455;Приколы;Accepted;;22.07.2021;;;;1
3901;prontera;Video\10;https://play.joystream.org/video/3418;Crypto;None;;22.07.2021;;does not play;;1
3902;prontera;Video\10;https://play.joystream.org/video/3419;Crypto;Accepted;;22.07.2021;;;;1
3903;prontera;Video\10;https://play.joystream.org/video/3420;Crypto;Accepted;;22.07.2021;;;;1
3904;prontera;Video\10;https://play.joystream.org/video/3456;Приколы;Accepted;;22.07.2021;;;;1
3905;prontera;Video\10;https://play.joystream.org/video/3538;China;Accepted;;22.07.2021;;;;1
3906;prontera;Video\10;https://play.joystream.org/video/3458;Приколы;Accepted;;22.07.2021;;;;1
3907;prontera;Video\10;https://play.joystream.org/video/3459;Приколы;Accepted;;22.07.2021;;;;1
3908;prontera;Video\10;https://play.joystream.org/video/3457;Polkadot;Accepted;;22.07.2021;;;;1
3909;prontera;Video\10;https://play.joystream.org/video/3536;China;Accepted;;22.07.2021;;;;1
3910;prontera;Video\10;https://play.joystream.org/video/3537;Coctails culture;Accepted;;22.07.2021;;;;1
3911;prontera;Video\10;https://play.joystream.org/video/3426;avtotop;Accepted;;22.07.2021;;;;1
3912;prontera;Video\10;https://play.joystream.org/video/3423;;None;;22.07.2021;;Video not found;;1
3913;prontera;Video\10;https://play.joystream.org/video/3427;;None;;22.07.2021;;Video not found;;1
3914;prontera;Video\10;https://play.joystream.org/video/3460;Приколы;Accepted;;22.07.2021;;;;1
3915;prontera;Video\10;https://play.joystream.org/video/3461;Приколы;Accepted;;22.07.2021;;;;1
3916;prontera;Video\10;https://play.joystream.org/video/3462;Приколы;None;;22.07.2021;;does not play;;1
3917;prontera;Video\10;https://play.joystream.org/video/3480;China;Accepted;;22.07.2021;;;;1
3918;prontera;Video\10;https://play.joystream.org/video/3492;China;Accepted;;22.07.2021;;;;1
3919;prontera;Video\10;https://play.joystream.org/video/3557;Все о футболе;Accepted;;22.07.2021;;;;1
3920;prontera;Video\10;https://play.joystream.org/video/3568;Covalent;Accepted;;22.07.2021;;;;1
3921;prontera;Video\10;https://play.joystream.org/video/3432;;None;;22.07.2021;;Video not found;;1
3922;prontera;Video\10;https://play.joystream.org/video/3434;Приколы;Accepted;;22.07.2021;;;;1
3923;prontera;Video\10;https://play.joystream.org/video/3486;China;None;;22.07.2021;;does not play;;1
3924;prontera;Video\10;https://play.joystream.org/video/3464;Polkadot;Accepted;;22.07.2021;;;;1
3925;prontera;Video\10;https://play.joystream.org/video/3463;Приколы;Accepted;;22.07.2021;;;;1
3926;prontera;Video\10;https://play.joystream.org/video/3484;avtotop;None;;22.07.2021;;does not play;;1
3927;prontera;Video\10;https://play.joystream.org/video/3488;China;Accepted;;22.07.2021;;;;1
3928;prontera;Video\10;https://play.joystream.org/video/3433;;None;;22.07.2021;;Video not found;;1
3929;prontera;Video\10;https://play.joystream.org/video/3438;Приколы;Accepted;;22.07.2021;;;;1
3930;prontera;Video\10;https://play.joystream.org/video/3435;Приколы;None;;22.07.2021;;does not play;;1
3931;prontera;Video\10;https://play.joystream.org/video/3440;Abandonned Places;Accepted;;22.07.2021;;;;1
3932;prontera;Video\10;https://play.joystream.org/video/3437;;None;;22.07.2021;;Video not found;;1
3933;prontera;Video\10;https://play.joystream.org/video/3439;;None;;22.07.2021;;Video not found;;1
3934;prontera;Video\10;https://play.joystream.org/video/3634;avtotop;Accepted;;22.07.2021;;;;1
3935;prontera;Video\10;https://play.joystream.org/video/3502;China;Accepted;;22.07.2021;;;;1
3936;prontera;Video\10;https://play.joystream.org/video/3504;China;Accepted;;22.07.2021;;;;1
3937;prontera;Video\10;https://play.joystream.org/video/3540;Coctails culture;Accepted;;22.07.2021;;;;1
3938;prontera;Video\10;https://play.joystream.org/video/3541;Coctails culture;Accepted;;22.07.2021;;;;1
3939;prontera;Video\10;https://play.joystream.org/video/3495;China;Accepted;;22.07.2021;;;;1
3940;prontera;Video\10;https://play.joystream.org/video/3542;China;Accepted;;22.07.2021;;;;1
3941;prontera;Video\10;https://play.joystream.org/video/3506;China;Accepted;;22.07.2021;;;;1
3942;prontera;Video\10;https://play.joystream.org/video/3550;Coctails culture;Accepted;;22.07.2021;;;;1
3943;prontera;Video\10;https://play.joystream.org/video/3551;China;Accepted;;22.07.2021;;;;1
3944;prontera;Video\10;https://play.joystream.org/video/3558;Принципы;Accepted;;22.07.2021;;;;1
3945;prontera;Video\10;https://play.joystream.org/video/3583;Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3946;prontera;Video\10;https://play.joystream.org/video/3497;China;Accepted;;22.07.2021;;;;1
3947;prontera;Video\10;https://play.joystream.org/video/3500;avtotop;Accepted;;22.07.2021;;;;1
3948;prontera;Video\10;https://play.joystream.org/video/3507;China;Accepted;;22.07.2021;;;;1
3949;prontera;Video\10;https://play.joystream.org/video/3561;Все про футбол;Accepted;;22.07.2021;;;;1
3950;prontera;Video\10;https://play.joystream.org/video/3539;Coctails culture;Accepted;;22.07.2021;;;;1
3951;prontera;Video\10;https://play.joystream.org/video/3569;Все про футбол;Accepted;;22.07.2021;;;;1
3952;prontera;Video\10;https://play.joystream.org/video/3573;Covalent;Accepted;;22.07.2021;;;;1
3953;prontera;Video\10;https://play.joystream.org/video/3570;Все про футбол;Accepted;;22.07.2021;;;;1
3954;prontera;Video\10;https://play.joystream.org/video/3571;Covalent;Accepted;;22.07.2021;;;;1
3955;prontera;Video\10;https://play.joystream.org/video/3572;Все про футбол;Accepted;;22.07.2021;;;;1
3956;prontera;Video\10;https://play.joystream.org/video/3574;Все про футбол;Accepted;;22.07.2021;;;;1
3957;prontera;Video\10;https://play.joystream.org/video/3576;Все про футбол;Accepted;;22.07.2021;;;;1
3958;prontera;Video\10;https://play.joystream.org/video/3575;Covalent;Accepted;;22.07.2021;;;;1
3959;prontera;Video\10;https://play.joystream.org/video/3577;Все про футбол;Accepted;;22.07.2021;;;;1
3960;prontera;Video\10;https://play.joystream.org/video/3578;Все про футбол;Accepted;;22.07.2021;;;;1
3961;prontera;Video\10;https://play.joystream.org/video/3586;China;Accepted;;22.07.2021;;;;1
3962;prontera;Video\10;https://play.joystream.org/video/3587;Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3963;prontera;Video\10;https://play.joystream.org/video/3599;China;Accepted;;22.07.2021;;;;1
3964;prontera;Video\10;https://play.joystream.org/video/3590;Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3965;prontera;Video\10;https://play.joystream.org/video/3589;China;Accepted;;22.07.2021;;;;1
3966;prontera;Video\10;https://play.joystream.org/video/3593;China;Accepted;;22.07.2021;;;;1
3967;prontera;Video\10;https://play.joystream.org/video/3602;China;Accepted;;22.07.2021;;;;1
3968;prontera;Video\10;https://play.joystream.org/video/3596;China;Accepted;;22.07.2021;;;;1
3969;prontera;Video\10;https://play.joystream.org/video/3594; Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3970;prontera;Video\10;https://play.joystream.org/video/3603;China;Accepted;;22.07.2021;;;;1
3971;oiclid#4024;Video\10;https://play.joystream.org/video/3604; Мультфильмы СССР студии Беларусьфильм;Accepted;;22.07.2021;;;;1
3972;oiclid#4024;Video\10;https://play.joystream.org/video/3619;avtotop;Accepted;;22.07.2021;;;;1
